143;2;-57;-72;-85;-85;-72;124;389;420;616;330;1570469157630
144;2;-57;-68;-91;-77;-70;124;389;420;616;330;1570469160630
145;2;-57;-69;-91;-77;-72;124;389;420;616;330;1570469163631
146;2;-52;-72;-84;-86;-74;124;389;420;616;330;1570469166630
147;2;-56;-68;-84;-85;-74;124;389;420;616;330;1570469169635
148;2;-57;-69;-91;-82;-74;124;389;420;616;330;1570469172630
149;2;-52;-69;-84;-86;-72;124;389;420;616;330;1570469175630
150;2;-57;-71;-92;-77;-70;124;389;420;616;330;1570469178630
151;2;-57;-69;-86;-76;-74;124;389;420;616;330;1570469181631
152;2;-57;-72;-94;-84;-72;124;389;420;616;330;1570469184630
153;2;-57;-70;-86;-84;-74;124;389;420;616;330;1570469187630
154;2;-57;-71;-86;-82;-74;124;389;420;616;330;1570469190630
155;2;-52;-70;-86;-81;-70;124;389;420;616;330;1570469193639
156;2;-52;-70;-92;-81;-70;124;389;420;616;330;1570469196630
157;2;-58;-71;-84;-86;-72;124;389;420;616;330;1570469199630
158;2;-57;-70;-85;-77;-74;124;389;420;616;330;1570469202630
159;2;-57;-68;-84;-86;-72;124;389;420;616;330;1570469205630
160;2;-52;-70;-87;-85;-70;124;389;420;616;330;1570469208630
161;2;-52;-68;-93;-86;-70;124;389;420;616;330;1570469211630
162;2;-57;-70;-92;-85;-74;124;389;420;616;330;1570469214630
163;2;-52;-71;-87;-76;-70;124;389;420;616;330;1570469217630
164;2;-57;-69;-85;-76;-74;124;389;420;616;330;1570469220630
165;2;-57;-71;-86;-85;-74;124;389;420;616;330;1570469223630
166;2;-57;-70;-87;-86;-74;124;389;420;616;330;1570469226630
167;2;-52;-69;-86;-76;-74;124;389;420;616;330;1570469229648
168;2;-57;-68;-85;-76;-72;124;389;420;616;330;1570469232630
169;2;-57;-69;-87;-76;-70;124;389;420;616;330;1570469235630
170;2;-57;-70;-93;-76;-70;124;389;420;616;330;1570469238630
171;2;-52;-68;-87;-81;-74;124;389;420;616;330;1570469241630
172;2;-57;-68;-91;-76;-72;124;389;420;616;330;1570469244650
173;2;-57;-70;-85;-85;-72;124;389;420;616;330;1570469247630
174;2;-52;-68;-84;-87;-72;124;389;420;616;330;1570469250630
175;2;-57;-70;-87;-81;-74;124;389;420;616;330;1570469253631
176;2;-57;-70;-84;-76;-74;124;389;420;616;330;1570469256630
177;2;-57;-70;-86;-76;-74;124;389;420;616;330;1570469259630
178;2;-57;-70;-94;-81;-72;124;389;420;616;330;1570469262640
179;2;-56;-68;-86;-81;-72;124;389;420;616;330;1570469265631
180;2;-57;-68;-86;-85;-74;124;389;420;616;330;1570469268630
181;2;-57;-70;-87;-77;-73;124;389;420;616;330;1570469271636
182;2;-52;-68;-87;-76;-71;124;389;420;616;330;1570469274630
183;2;-57;-71;-84;-79;-72;124;389;420;616;330;1570469277630
184;2;-52;-70;-87;-76;-72;124;389;420;616;330;1570469280630
185;2;-57;-70;-91;-80;-70;124;389;420;616;330;1570469283630
186;2;-57;-69;-92;-81;-74;124;389;420;616;330;1570469286630
187;2;-52;-70;-86;-80;-70;124;389;420;616;330;1570469289630
188;2;-52;-68;-84;-81;-70;124;389;420;616;330;1570469292630
189;2;-57;-69;-86;-81;-74;124;389;420;616;330;1570469295630
190;2;-57;-71;-84;-86;-72;124;389;420;616;330;1570469298630
191;2;-56;-70;-86;-86;-74;124;389;420;616;330;1570469301630
192;2;-56;-71;-84;-86;-72;124;389;420;616;330;1570469304630
193;2;-57;-70;-84;-81;-72;124;389;420;616;330;1570469307630
194;2;-57;-70;-87;-77;-74;124;389;420;616;330;1570469310629
195;2;-52;-70;-86;-75;-74;124;389;420;616;330;1570469313640
196;2;-52;-71;-85;-81;-72;124;389;420;616;330;1570469316641
197;2;-52;-71;-87;-76;-74;124;389;420;616;330;1570469319637
198;2;-57;-69;-84;-81;-72;124;389;420;616;330;1570469322630
199;2;-52;-70;-84;-81;-72;124;389;420;616;330;1570469325630
200;2;-57;-71;-84;-86;-72;124;389;420;616;330;1570469328630
201;2;-57;-69;-84;-81;-74;124;389;420;616;330;1570469331630
202;2;-57;-70;-87;-86;-72;124;389;420;616;330;1570469334630
203;3;-51;-82;-85;-75;-60;164;368;433;583;282;1570469417464
204;3;-48;-85;-87;-76;-64;164;368;433;583;282;1570469420450
205;3;-60;-75;-100;-79;-67;164;368;433;583;282;1570469423449
206;3;-50;-74;-83;-83;-66;164;368;433;583;282;1570469426450
207;3;-49;-73;-86;-77;-80;164;368;433;583;282;1570469429450
208;3;-55;-72;-86;-86;-62;164;368;433;583;282;1570469432450
209;3;-49;-74;-81;-77;-66;164;368;433;583;282;1570469435450
210;3;-49;-76;-81;-80;-66;164;368;433;583;282;1570469438467
211;3;-49;-76;-80;-80;-66;164;368;433;583;282;1570469441450
212;3;-56;-80;-81;-97;-70;164;368;433;583;282;1570469444450
213;3;-50;-71;-86;-85;-70;164;368;433;583;282;1570469447459
214;3;-48;-77;-82;-74;-60;164;368;433;583;282;1570469450450
215;3;-48;-75;-83;-80;-62;164;368;433;583;282;1570469453470
216;3;-56;-79;-83;-76;-62;164;368;433;583;282;1570469456452
217;3;-49;-74;-83;-76;-62;164;368;433;583;282;1570469459451
218;3;-56;-79;-87;-82;-63;164;368;433;583;282;1570469462451
219;3;-50;-76;-83;-76;-62;164;368;433;583;282;1570469465451
220;3;-48;-74;-82;-76;-64;164;368;433;583;282;1570469468451
221;3;-56;-74;-83;-76;-61;164;368;433;583;282;1570469471457
222;3;-56;-78;-82;-76;-64;164;368;433;583;282;1570469474451
223;3;-48;-79;-87;-81;-61;164;368;433;583;282;1570469477451
224;3;-49;-78;-86;-77;-76;164;368;433;583;282;1570469480451
225;3;-49;-73;-83;-82;-76;164;368;433;583;282;1570469483451
226;3;-56;-79;-87;-81;-76;164;368;433;583;282;1570469486451
227;3;-49;-74;-82;-82;-62;164;368;433;583;282;1570469489451
228;3;-56;-79;-87;-82;-76;164;368;433;583;282;1570469492451
229;3;-48;-73;-83;-76;-63;164;368;433;583;282;1570469495459
230;3;-56;-81;-87;-82;-76;164;368;433;583;282;1570469498451
231;3;-49;-79;-87;-82;-75;164;368;433;583;282;1570469501451
232;3;-48;-80;-83;-82;-64;164;368;433;583;282;1570469504451
233;3;-56;-76;-83;-82;-62;164;368;433;583;282;1570469507455
234;3;-56;-79;-83;-76;-63;164;368;433;583;282;1570469510451
235;3;-56;-76;-83;-76;-63;164;368;433;583;282;1570469513453
236;3;-56;-75;-83;-82;-62;164;368;433;583;282;1570469516453
237;3;-50;-80;-84;-82;-63;164;368;433;583;282;1570469519451
238;3;-55;-76;-87;-81;-63;164;368;433;583;282;1570469522453
239;3;-48;-74;-82;-82;-64;164;368;433;583;282;1570469525451
240;3;-49;-73;-83;-81;-76;164;368;433;583;282;1570469528458
241;3;-48;-75;-83;-82;-62;164;368;433;583;282;1570469531456
242;3;-56;-73;-87;-83;-61;164;368;433;583;282;1570469534451
243;3;-50;-76;-87;-77;-62;164;368;433;583;282;1570469537451
244;3;-48;-74;-83;-81;-62;164;368;433;583;282;1570469540451
245;3;-56;-73;-82;-77;-63;164;368;433;583;282;1570469543451
246;3;-49;-75;-86;-80;-77;164;368;433;583;282;1570469546456
247;3;-50;-80;-88;-83;-62;164;368;433;583;282;1570469549451
248;3;-48;-73;-83;-76;-63;164;368;433;583;282;1570469552451
249;3;-49;-74;-82;-76;-63;164;368;433;583;282;1570469555451
250;3;-49;-80;-83;-82;-63;164;368;433;583;282;1570469558463
251;3;-55;-75;-86;-77;-61;164;368;433;583;282;1570469561451
252;3;-56;-73;-83;-76;-62;164;368;433;583;282;1570469564451
253;3;-48;-79;-82;-82;-63;164;368;433;583;282;1570469567455
254;3;-48;-76;-82;-81;-62;164;368;433;583;282;1570469570459
255;3;-48;-80;-84;-76;-63;164;368;433;583;282;1570469573451
256;3;-56;-80;-83;-81;-64;164;368;433;583;282;1570469576457
257;3;-50;-76;-83;-80;-62;164;368;433;583;282;1570469579457
258;3;-49;-76;-83;-76;-62;164;368;433;583;282;1570469582460
259;3;-50;-73;-82;-83;-76;164;368;433;583;282;1570469585451
260;3;-50;-78;-87;-81;-76;164;368;433;583;282;1570469588450
261;3;-49;-79;-86;-82;-77;164;368;433;583;282;1570469591464
262;3;-49;-76;-82;-82;-76;164;368;433;583;282;1570469594452
263;3;-48;-76;-82;-82;-62;164;368;433;583;282;1570469597451
264;3;-56;-76;-83;-76;-78;164;368;433;583;282;1570469600451
265;3;-55;-73;-87;-82;-76;164;368;433;583;282;1570469603463
266;3;-50;-73;-83;-82;-61;164;368;433;583;282;1570469606467
267;3;-48;-73;-88;-83;-64;164;368;433;583;282;1570469609451
268;3;-49;-77;-83;-82;-76;164;368;433;583;282;1570469612451
269;3;-56;-75;-88;-81;-76;164;368;433;583;282;1570469615452
270;3;-49;-78;-83;-76;-76;164;368;433;583;282;1570469618450
271;3;-56;-72;-82;-82;-62;164;368;433;583;282;1570469621453
272;3;-56;-76;-82;-76;-61;164;368;433;583;282;1570469624451
273;3;-55;-73;-83;-83;-75;164;368;433;583;282;1570469627457
274;3;-55;-79;-83;-83;-62;164;368;433;583;282;1570469630452
275;3;-49;-73;-83;-81;-61;164;368;433;583;282;1570469633451
276;3;-50;-73;-83;-76;-63;164;368;433;583;282;1570469636451
277;3;-56;-78;-82;-76;-64;164;368;433;583;282;1570469639451
278;3;-56;-75;-84;-76;-63;164;368;433;583;282;1570469642451
279;3;-55;-73;-87;-76;-76;164;368;433;583;282;1570469645451
280;3;-50;-78;-83;-82;-64;164;368;433;583;282;1570469648451
281;3;-49;-79;-84;-82;-76;164;368;433;583;282;1570469651451
282;3;-48;-73;-82;-81;-63;164;368;433;583;282;1570469654450
283;3;-48;-78;-83;-76;-64;164;368;433;583;282;1570469657461
284;3;-56;-76;-83;-82;-75;164;368;433;583;282;1570469660451
285;3;-49;-73;-86;-83;-76;164;368;433;583;282;1570469663451
286;3;-50;-77;-83;-83;-76;164;368;433;583;282;1570469666451
287;3;-48;-73;-83;-81;-62;164;368;433;583;282;1570469669452
288;3;-56;-77;-87;-82;-63;164;368;433;583;282;1570469672451
289;3;-49;-73;-84;-75;-63;164;368;433;583;282;1570469675451
290;3;-56;-76;-87;-82;-76;164;368;433;583;282;1570469678451
291;3;-48;-76;-83;-81;-62;164;368;433;583;282;1570469681455
292;3;-50;-76;-83;-82;-75;164;368;433;583;282;1570469684451
293;3;-55;-78;-83;-81;-61;164;368;433;583;282;1570469687451
294;3;-50;-73;-83;-81;-62;164;368;433;583;282;1570469690454
295;3;-48;-77;-88;-83;-76;164;368;433;583;282;1570469693451
296;3;-49;-75;-88;-83;-76;164;368;433;583;282;1570469696457
297;3;-49;-75;-87;-76;-62;164;368;433;583;282;1570469699451
298;3;-56;-73;-82;-82;-62;164;368;433;583;282;1570469702451
299;3;-50;-76;-86;-81;-62;164;368;433;583;282;1570469705451
300;3;-50;-78;-87;-76;-75;164;368;433;583;282;1570469708451
301;3;-56;-73;-83;-76;-77;164;368;433;583;282;1570469711451
302;3;-49;-75;-84;-82;-63;164;368;433;583;282;1570469714456
303;3;-49;-75;-87;-82;-62;164;368;433;583;282;1570469717459
304;4;-58;-77;-82;-76;-69;208;352;452;552;234;1570469915982
305;4;-62;-73;-76;-92;-64;208;352;452;552;234;1570469918961
306;4;-59;-75;-74;-79;-67;208;352;452;552;234;1570469921962
307;4;-59;-80;-76;-87;-64;208;352;452;552;234;1570469924962
308;4;-56;-78;-76;-74;-84;208;352;452;552;234;1570469927970
309;4;-60;-73;-75;-79;-76;208;352;452;552;234;1570469930961
310;4;-58;-79;-76;-81;-75;208;352;452;552;234;1570469933961
311;4;-57;-70;-74;-75;-62;208;352;452;552;234;1570469936960
312;4;-59;-73;-77;-89;-64;208;352;452;552;234;1570469939969
313;4;-58;-75;-77;-76;-65;208;352;452;552;234;1570469942960
314;4;-59;-73;-77;-75;-70;208;352;452;552;234;1570469945960
315;4;-59;-73;-76;-76;-70;208;352;452;552;234;1570469948961
316;4;-59;-73;-77;-77;-70;208;352;452;552;234;1570469951964
317;4;-59;-74;-76;-81;-70;208;352;452;552;234;1570469954961
318;4;-57;-73;-76;-81;-70;208;352;452;552;234;1570469957960
319;4;-59;-74;-76;-76;-65;208;352;452;552;234;1570469960965
320;4;-58;-73;-77;-76;-70;208;352;452;552;234;1570469963961
321;4;-57;-74;-76;-81;-64;208;352;452;552;234;1570469966968
322;4;-57;-74;-76;-80;-64;208;352;452;552;234;1570469969961
323;4;-58;-73;-77;-77;-64;208;352;452;552;234;1570469972962
324;4;-59;-74;-76;-82;-65;208;352;452;552;234;1570469975962
325;4;-59;-74;-77;-85;-64;208;352;452;552;234;1570469978964
326;4;-57;-73;-76;-83;-65;208;352;452;552;234;1570469981962
327;4;-59;-74;-76;-76;-65;208;352;452;552;234;1570469984968
328;4;-59;-74;-77;-81;-70;208;352;452;552;234;1570469987962
329;4;-56;-74;-76;-76;-70;208;352;452;552;234;1570469990962
330;4;-60;-74;-76;-84;-70;208;352;452;552;234;1570469993963
331;4;-56;-74;-76;-76;-70;208;352;452;552;234;1570469996963
332;4;-59;-72;-76;-76;-66;208;352;452;552;234;1570469999962
333;4;-60;-74;-77;-76;-66;208;352;452;552;234;1570470002961
334;4;-60;-73;-76;-80;-64;208;352;452;552;234;1570470005961
335;4;-59;-73;-76;-80;-64;208;352;452;552;234;1570470008961
336;4;-59;-74;-76;-81;-65;208;352;452;552;234;1570470011961
337;4;-60;-74;-77;-84;-65;208;352;452;552;234;1570470014962
338;4;-59;-74;-76;-80;-65;208;352;452;552;234;1570470017962
339;4;-58;-74;-75;-82;-70;208;352;452;552;234;1570470020961
340;4;-59;-73;-76;-83;-64;208;352;452;552;234;1570470023961
341;4;-59;-73;-76;-79;-70;208;352;452;552;234;1570470026961
342;4;-58;-73;-77;-76;-65;208;352;452;552;234;1570470029962
343;4;-60;-73;-77;-76;-65;208;352;452;552;234;1570470032961
344;4;-57;-73;-76;-80;-64;208;352;452;552;234;1570470035961
345;4;-60;-73;-76;-77;-70;208;352;452;552;234;1570470038961
346;4;-57;-72;-77;-83;-70;208;352;452;552;234;1570470041961
347;4;-60;-73;-77;-83;-65;208;352;452;552;234;1570470044961
348;4;-57;-73;-75;-83;-65;208;352;452;552;234;1570470047961
349;4;-57;-72;-76;-80;-64;208;352;452;552;234;1570470050974
350;4;-57;-74;-77;-83;-65;208;352;452;552;234;1570470053963
351;4;-59;-74;-77;-79;-65;208;352;452;552;234;1570470056962
352;4;-57;-75;-76;-82;-64;208;352;452;552;234;1570470059962
353;4;-58;-73;-76;-86;-70;208;352;452;552;234;1570470062975
354;4;-59;-75;-76;-82;-70;208;352;452;552;234;1570470065961
355;4;-57;-74;-77;-82;-65;208;352;452;552;234;1570470068963
356;4;-57;-73;-76;-76;-65;208;352;452;552;234;1570470071964
357;4;-56;-74;-77;-82;-70;208;352;452;552;234;1570470074969
358;4;-59;-73;-76;-76;-64;208;352;452;552;234;1570470077962
359;4;-60;-74;-75;-77;-70;208;352;452;552;234;1570470080962
360;4;-60;-75;-76;-76;-70;208;352;452;552;234;1570470083961
361;4;-58;-75;-76;-85;-70;208;352;452;552;234;1570470086962
362;4;-59;-72;-77;-76;-66;208;352;452;552;234;1570470089961
363;4;-59;-72;-76;-76;-64;208;352;452;552;234;1570470092961
364;4;-57;-75;-76;-86;-70;208;352;452;552;234;1570470095961
365;4;-60;-75;-75;-76;-66;208;352;452;552;234;1570470098961
366;4;-59;-74;-77;-82;-66;208;352;452;552;234;1570470101962
367;4;-58;-73;-76;-76;-65;208;352;452;552;234;1570470104961
368;4;-60;-75;-76;-82;-65;208;352;452;552;234;1570470107965
369;4;-57;-75;-76;-82;-65;208;352;452;552;234;1570470110975
370;4;-57;-74;-75;-82;-66;208;352;452;552;234;1570470113961
371;4;-57;-75;-76;-76;-65;208;352;452;552;234;1570470116962
372;4;-59;-72;-76;-84;-65;208;352;452;552;234;1570470119971
373;4;-59;-74;-77;-76;-65;208;352;452;552;234;1570470122962
374;4;-59;-74;-76;-85;-64;208;352;452;552;234;1570470125962
375;4;-59;-72;-76;-82;-65;208;352;452;552;234;1570470128961
376;4;-59;-74;-75;-76;-65;208;352;452;552;234;1570470131961
377;4;-57;-75;-76;-86;-64;208;352;452;552;234;1570470134967
378;4;-59;-74;-75;-86;-64;208;352;452;552;234;1570470137961
379;4;-59;-72;-76;-76;-65;208;352;452;552;234;1570470140961
380;4;-57;-75;-76;-87;-70;208;352;452;552;234;1570470143961
381;4;-59;-73;-75;-85;-65;208;352;452;552;234;1570470146967
382;4;-60;-72;-77;-82;-65;208;352;452;552;234;1570470149964
383;4;-56;-73;-75;-76;-64;208;352;452;552;234;1570470152963
384;4;-57;-72;-75;-76;-64;208;352;452;552;234;1570470155961
385;4;-57;-74;-76;-83;-70;208;352;452;552;234;1570470158979
386;4;-59;-74;-76;-86;-64;208;352;452;552;234;1570470161961
387;4;-59;-72;-77;-82;-66;208;352;452;552;234;1570470164961
388;4;-57;-74;-76;-76;-70;208;352;452;552;234;1570470167961
389;4;-57;-75;-77;-82;-65;208;352;452;552;234;1570470170977
390;4;-60;-75;-77;-82;-70;208;352;452;552;234;1570470173961
391;4;-60;-72;-76;-86;-69;208;352;452;552;234;1570470176961
392;4;-56;-72;-77;-82;-65;208;352;452;552;234;1570470179961
393;4;-57;-74;-76;-75;-66;208;352;452;552;234;1570470182961
394;4;-57;-73;-76;-83;-65;208;352;452;552;234;1570470185962
395;4;-60;-73;-76;-85;-64;208;352;452;552;234;1570470188961
396;4;-56;-73;-76;-84;-65;208;352;452;552;234;1570470191961
397;4;-56;-73;-76;-75;-64;208;352;452;552;234;1570470194970
398;4;-57;-74;-77;-76;-64;208;352;452;552;234;1570470197961
399;4;-59;-73;-77;-83;-70;208;352;452;552;234;1570470200963
400;4;-59;-73;-77;-81;-69;208;352;452;552;234;1570470203961
